The Texas Chainsaw Massacre,http://ia.media-imdb.com/images/M/MV5BMjA4OTc0NDEzNF5BMl5BanBnXkFtZTcwNzI1MzAwMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTY3NjUwMzg2N15BMl5BanBnXkFtZTcwMzU0MTY0NA@@._V1_SX640_SY720_.jpg,['The Texas Chainsaw Massacre: The Beginning', 'The Hills Have Eyes', 'Wrong Turn', 'Jeepers Creepers', 'Hostel', 'Final Destination', 'The Texas Chain Saw Massacre', 'Texas Chainsaw 3D', 'Friday the 13th', 'The Hills Have Eyes II', 'Halloween', 'Saw']
Batman Returns,http://ia.media-imdb.com/images/M/MV5BODM2OTc0Njg2OF5BMl5BanBnXkFtZTgwMDA4NjQxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc2ODY0NDY5NV5BMl5BanBnXkFtZTcwNDczNTY3Mw@@._V1_SX640_SY720_.jpg,['Batman', 'Batman Forever', 'Beetlejuice', 'Superman', 'Superman II', 'Batman & Robin', 'Mars Attacks!', 'Gremlins', 'Ghostbusters II', 'Gremlins 2: The New Batch', 'Edward Scissorhands', 'Ghostbusters']
Demolition Man,http://ia.media-imdb.com/images/M/MV5BMTY2MDE1NjQ3MF5BMl5BanBnXkFtZTYwMjI0OTg4._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMzIxMzc0MzIyOF5BMl5BanBnXkFtZTgwNzIyOTIwMjE@._V1_SX640_SY720_.jpg,['Cliffhanger', 'Tango & Cash', 'Judge Dredd', 'Assassins', 'Cobra', 'Rambo: First Blood Part II', 'The Specialist', 'First Blood', 'Rambo III', 'Lock Up', 'Over the Top', 'Rambo']
Goldfinger,http://ia.media-imdb.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNjQxMzIzMDYxNl5BMl5BanBnXkFtZTgwMjU3NzAyNzE@._V1_SX640_SY720_.jpg,['From Russia with Love', 'Dr. No', 'Thunderball', 'You Only Live Twice', 'Diamonds Are Forever', 'Live and Let Die', 'The Man with the Golden Gun', 'The Spy Who Loved Me', "On Her Majesty's Secret Service", 'For Your Eyes Only', 'Octopussy', 'Moonraker']
Superman II,http://ia.media-imdb.com/images/M/MV5BMTY5MTk3MjcyNl5BMl5BanBnXkFtZTYwNjY3NTU5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQ2Njc2Mjk3Ml5BMl5BanBnXkFtZTcwOTg5NTUyNw@@._V1_SX640_SY720_.jpg,['Superman', 'Superman III', 'Superman Returns', 'Superman II', 'Batman Returns', 'Batman', 'Batman Forever', 'Ghostbusters II', 'Gremlins', 'Beetlejuice', 'Gremlins 2: The New Batch', 'Ghostbusters']
The Ugly Truth,http://ia.media-imdb.com/images/M/MV5BMTM2MTM2OTUwNl5BMl5BanBnXkFtZTcwNTgwNTE0Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc0NTAyNTQ1N15BMl5BanBnXkFtZTcwMzM2ODY2Mg@@._V1_SX640_SY720_.jpg,['27 Dresses', 'How to Lose a Guy in 10 Days', 'The Proposal', 'Life as We Know It', 'Friends with Benefits', 'No Strings Attached', 'What Happens in Vegas', 'P.S. I Love You', 'The Devil Wears Prada', '13 Going on 30', 'Easy A', 'The Bounty Hunter']
RocknRolla,http://ia.media-imdb.com/images/M/MV5BMTQ0NTk5Mzk2OV5BMl5BanBnXkFtZTcwMDE3NTE4MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTk1OTQ3NTczNl5BMl5BanBnXkFtZTcwMjczNTUyNw@@._V1_SX640_SY720_.jpg,['Lock, Stock and Two Smoking Barrels', 'Snatch.', 'Revolver', 'Layer Cake', 'Lucky Number Slevin', 'Lawless', 'Bronson', 'Sherlock Holmes', 'In Bruges', 'Sherlock Holmes: A Game of Shadows', 'Seven Psychopaths', 'The Drop']
State of Play,http://ia.media-imdb.com/images/M/MV5BMTI1MTQ4MDIwMl5BMl5BanBnXkFtZTcwNzgxOTc0Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BODE1NzcxMzc1MV5BMl5BanBnXkFtZTcwNDYzMzM0Mg@@._V1_SX640_SY720_.jpg,['The Next Three Days', 'Proof of Life', 'Body of Lies', 'The Town', 'Broken City', 'The Insider', 'Cinderella Man', 'Law Abiding Citizen', '3:10 to Yuma', 'Green Zone', 'Spy Game', 'Inside Man']
The Eagle,http://ia.media-imdb.com/images/M/MV5BMTY1MjYwNTQ4Ml5BMl5BanBnXkFtZTcwMjYwNzAxNA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjIxODY3NzA4M15BMl5BanBnXkFtZTcwMzYxNzczNA@@._V1_SX640_SY720_.jpg,['Centurion', 'Ironclad', 'Pathfinder', 'The Last Legion', 'Solomon Kane', 'The 13th Warrior', 'Arn: Tempelriddaren', 'Black Death', 'King Arthur', 'Robin Hood', 'Outlander', 'Season of the Witch']
Magic Mike,http://ia.media-imdb.com/images/M/MV5BMTQzMDMzOTA5M15BMl5BanBnXkFtZTcwMjc4MTg4Nw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjkzMjA0ODg4OF5BMl5BanBnXkFtZTcwMDk4NjA5Nw@@._V1_SX640_SY720_.jpg,['Magic Mike XXL', 'Step Up', 'Step Up 2: The Streets', 'Pitch Perfect', 'Dear John', 'Mean Girls', '21 Jump Street', 'Step Up 4: Miami Heat', 'Friends with Benefits', 'The Vow', "She's the Man", 'Pitch Perfect 2']
Independence Day,http://ia.media-imdb.com/images/M/MV5BMTMwODY3NzQzNF5BMl5BanBnXkFtZTcwNzUxNjc0MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTIxNzE2NDQ5NF5BMl5BanBnXkFtZTYwOTQxODk2._V1_SX640_SY720_.jpg,['Men in Black', 'Armageddon', 'The Day After Tomorrow', 'Men in Black II', 'I, Robot', 'Men in Black 3', 'I Am Legend', 'The Fifth Element', 'Hancock', 'Transformers', '2012', 'War of the Worlds']
Lost Highway,http://ia.media-imdb.com/images/M/MV5BMTk3MzUxOTQyNF5BMl5BanBnXkFtZTgwODM3Mjc1MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjMzMjY5NjUxM15BMl5BanBnXkFtZTgwMzI1OTIwMjE@._V1_SX640_SY720_.jpg,['Mulholland Drive', 'Blue Velvet', 'Wild at Heart', 'Eraserhead', 'Inland Empire', 'Twin Peaks: Fire Walk with Me', 'The Straight Story', 'The Elephant Man', 'Twin Peaks', 'Eyes Wide Shut', 'Pi', 'Being John Malkovich']
Twin Peaks: Fire Walk with Me,http://ia.media-imdb.com/images/M/MV5BNDg0NzU3NjMzNV5BMl5BanBnXkFtZTYwODAxMTI5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc0MzQ2MzAzNV5BMl5BanBnXkFtZTYwNjE0NDc4._V1_SX640_SY720_.jpg,['Twin Peaks', 'Blue Velvet', 'Lost Highway', 'Wild at Heart', 'Inland Empire', 'Eraserhead', 'Mulholland Drive', 'Twin Peaks: The Missing Pieces', 'The Elephant Man', 'The Straight Story', 'Dune', 'Rabbits']
Jeepers Creepers,http://ia.media-imdb.com/images/M/MV5BNjkwMjcxNDc0MV5BMl5BanBnXkFtZTYwOTYxMzQ3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTg5OTgyNjQ1NF5BMl5BanBnXkFtZTYwMjIxMzQ3._V1_SX640_SY720_.jpg,['Jeepers Creepers II', 'Wrong Turn', 'The Hills Have Eyes', 'The Texas Chainsaw Massacre', 'Hostel', 'Final Destination', 'The Descent', 'Drag Me to Hell', 'House of Wax', 'Thir13en Ghosts', 'The Grudge', 'The Ring']
Edge of Darkness,http://ia.media-imdb.com/images/M/MV5BMTczMDk5MTg5Ml5BMl5BanBnXkFtZTcwOTYyMjE5Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTMzMTYwMDcyNF5BMl5BanBnXkFtZTcwNjcwOTAxMw@@._V1_SX640_SY720_.jpg,['How I Spent My Summer Vacation', 'Payback', 'Ransom', 'Conspiracy Theory', 'The Beaver', 'What Women Want', 'Lethal Weapon 4', 'Lethal Weapon 3', 'Maverick', 'Lethal Weapon 2', 'Lethal Weapon', 'Forever Young']
The Blair Witch Project,http://ia.media-imdb.com/images/M/MV5BMTg0NjMyNTY4OF5BMl5BanBnXkFtZTYwOTMxOTY4._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQzMTk1NzUzNl5BMl5BanBnXkFtZTcwNTc2ODYzNQ@@._V1_SX640_SY720_.jpg,['Paranormal Activity', '[Rec]', 'The Ring', 'The Descent', 'Scream', 'The Exorcist', 'Saw', 'Silent Hill', 'Grave Encounters', 'Final Destination', 'Drag Me to Hell', 'Poltergeist']
The Family Man,http://ia.media-imdb.com/images/M/MV5BMTI2Mjc0MDYyOV5BMl5BanBnXkFtZTcwMzA5MDQyMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM4NjQ4NjY0OV5BMl5BanBnXkFtZTcwODEwMTgzNQ@@._V1_SX640_SY720_.jpg,['City of Angels', 'The Weather Man', 'It Could Happen to You', 'Matchstick Men', '8MM', 'Snake Eyes', 'Lord of War', 'Next', 'Leaving Las Vegas', 'Gone in Sixty Seconds', 'Face/Off', 'Con Air']
Evolution,http://ia.media-imdb.com/images/M/MV5BMTU3NzcyNjI1N15BMl5BanBnXkFtZTcwOTc0ODMyMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE3NjEyMjQ4N15BMl5BanBnXkFtZTYwMDM3OTM3._V1_SX640_SY720_.jpg,["The Hitchhiker's Guide to the Galaxy", 'Galaxy Quest', 'Idiocracy', 'Dogma', 'Mystery Men', 'Mars Attacks!', 'Small Soldiers', 'Hollow Man', 'Jay and Silent Bob Strike Back', 'Spaceballs', 'Starship Troopers', 'Bulletproof Monk']
Bedazzled,http://ia.media-imdb.com/images/M/MV5BMTc2ODI5NDg3NF5BMl5BanBnXkFtZTcwMzU4NzgyMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTg3NjQ1ODgwOF5BMl5BanBnXkFtZTYwMjA4NTc3._V1_SX640_SY720_.jpg,['Blast from the Past', 'The Mummy Returns', 'The Mummy', 'Bedazzled', 'Monkeybone', 'Shallow Hal', 'California Man', 'The Mummy: Tomb of the Dragon Emperor', 'Austin Powers: The Spy Who Shagged Me', 'What Women Want', 'Austin Powers: International Man of Mystery', 'Evolution']
Austin Powers: International Man of Mystery,http://ia.media-imdb.com/images/M/MV5BOTY3NTI0MDM2MV5BMl5BanBnXkFtZTgwOTc0NzQxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjI3MjE3ODM3N15BMl5BanBnXkFtZTcwMjczNDE0NQ@@._V1_SX640_SY720_.jpg,['Austin Powers: The Spy Who Shagged Me', 'Austin Powers in Goldmember', "Wayne's World", "Wayne's World 2", 'South Park: Bigger Longer & Uncut', 'The Simpsons Movie', 'Team America: World Police', 'School of Rock', 'Ace Ventura: Pet Detective', 'Happy Gilmore', 'Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan', 'Spaceballs']
Analyze This,http://ia.media-imdb.com/images/M/MV5BMTQxNjM3ODQ0OF5BMl5BanBnXkFtZTgwNjk1Mzk5MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTU3MTE0OTI1NF5BMl5BanBnXkFtZTcwMTU1NTIyNw@@._V1_SX640_SY720_.jpg,['Analyze That', 'Ronin', 'Meet the Parents', 'Men of Honour', 'A Bronx Tale', 'Meet the Fockers', 'The Score', 'Showtime', 'The Untouchables', 'Cape Fear', '15 Minutes', 'Sleepers']
When Harry Met Sally...,http://ia.media-imdb.com/images/M/MV5BMjE0ODEwNjM2NF5BMl5BanBnXkFtZTcwMjU2Mzg3NA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTg2NTk4MzIyMl5BMl5BanBnXkFtZTcwOTIzMDY5NA@@._V1_SX640_SY720_.jpg,['Sleepless in Seattle', "You've Got Mail", 'French Kiss', 'Notting Hill', 'Pretty Woman', 'Four Weddings and a Funeral', "My Best Friend's Wedding", 'Big', 'While You Were Sleeping', 'Love Actually', 'Addicted to Love', "Bridget Jones's Diary"]
Death Becomes Her,http://ia.media-imdb.com/images/M/MV5BMTc3ODA2Mjc2Nl5BMl5BanBnXkFtZTgwOTM3MDc3NjE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNjM0NTE4NDUxNF5BMl5BanBnXkFtZTcwNzE0NTgwMw@@._V1_SX640_SY720_.jpg,['The First Wives Club', "Look Who's Talking", 'The Addams Family', 'The Witches of Eastwick', 'She-Devil', 'Overboard', 'HouseSitter', 'What Lies Beneath', 'Romancing the Stone', 'Addams Family Values', "Look Who's Talking Too", 'Private Benjamin']
8 Mile,http://ia.media-imdb.com/images/M/MV5BMTU2MTgyOTk3MF5BMl5BanBnXkFtZTYwOTg2NTI5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjA1Mzc0NTc4OV5BMl5BanBnXkFtZTYwMzg1MjY3._V1_SX640_SY720_.jpg,["Get Rich or Die Tryin'", 'Notorious', 'Straight Outta Compton', 'Boyz n the Hood', 'Friday', 'Green Street', 'The Fast and the Furious', 'The Longest Yard', 'Next Friday', 'American Pie', "Pirates of the Caribbean: Dead Man's Chest", 'American Pie 2']
Garden State,http://ia.media-imdb.com/images/M/MV5BMjc5MDE0NjkxOF5BMl5BanBnXkFtZTcwNzA0NTkyMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTI3ODE0MzUwMl5BMl5BanBnXkFtZTcwODczNTkyMw@@._V1_SX640_SY720_.jpg,['Wish I Was Here', 'The Last Kiss', 'Closer', 'Lost in Translation', 'Juno', 'Lars and the Real Girl', 'Stranger Than Fiction', 'Ghost World', 'The Darjeeling Limited', 'High Fidelity', 'Almost Famous', 'The High Cost of Living']
Remember the Titans,http://ia.media-imdb.com/images/M/MV5BMTczNTA2MDc0OF5BMl5BanBnXkFtZTYwMTg4MDY2._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjI3MjY0OTE3N15BMl5BanBnXkFtZTcwNTk3OTczNQ@@._V1_SX640_SY720_.jpg,['Coach Carter', 'We Are Marshall', 'The Blind Side', 'Invincible', 'Friday Night Lights', 'Glory Road', 'Rudy', 'Moneyball', 'Miracle', 'John Q', 'The Hurricane', 'Man on Fire']
Dredd,http://ia.media-imdb.com/images/M/MV5BODkyNDQzMzUzOF5BMl5BanBnXkFtZTcwODYyMDEyOA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE3NDUwNDgxOV5BMl5BanBnXkFtZTcwMDkwODA1OA@@._V1_SX640_SY720_.jpg,['The Raid', 'Judge Dredd', 'Chronicle', 'Snowpiercer', 'The Raid 2: Berandal', 'Looper', 'Prometheus', 'Watchmen', 'Total Recall', 'Pacific Rim', 'Elysium', 'Super 8']
Up in the Air,http://ia.media-imdb.com/images/M/MV5BMTI3MzYxMTA4NF5BMl5BanBnXkFtZTcwMDE4ODg3Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTI1ODcxOTg5NF5BMl5BanBnXkFtZTcwNzUwMjAwMw@@._V1_SX640_SY720_.jpg,['The Descendants', 'The American', 'The Ides of March', '50/50', 'Juno', 'Michael Clayton', 'Moneyball', 'The Men Who Stare at Goats', 'Thank You for Smoking', 'Little Miss Sunshine', '500 Days of Summer', "Ocean's Eleven"]
Evil Dead,http://ia.media-imdb.com/images/M/MV5BNTQ3OTkwNTgyN15BMl5BanBnXkFtZTcwNTAzOTAzOQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMzAyNjI1MzQxN15BMl5BanBnXkFtZTcwNzE1OTkyOQ@@._V1_SX640_SY720_.jpg,['The Evil Dead', 'Evil Dead II', 'The Cabin in the Woods', 'Army of Darkness', 'Drag Me to Hell', 'Insidious', 'Sinister', 'The Conjuring', 'Mama', 'The Descent', 'Insidious: Chapter 2', 'The Hills Have Eyes']
You Don't Mess with the Zohan,http://ia.media-imdb.com/images/M/MV5BMzE2MzEzNDc5M15BMl5BanBnXkFtZTcwMzYxOTA3MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQxNzg5Njg4OF5BMl5BanBnXkFtZTcwMDkyODYxNw@@._V1_SX640_SY720_.jpg,['I Now Pronounce You Chuck & Larry', 'Click', 'The Longest Yard', 'Grown Ups', 'Anger Management', '50 First Dates', 'Big Daddy', 'Grown Ups 2', 'Mr. Deeds', 'Happy Gilmore', 'Just Go with It', 'Billy Madison']
Grown Ups,http://ia.media-imdb.com/images/M/MV5BMjA0ODYwNzU5Nl5BMl5BanBnXkFtZTcwNTI1MTgxMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTczNzcyODk0MV5BMl5BanBnXkFtZTcwMTUyOTM1Mw@@._V1_SX640_SY720_.jpg,['Grown Ups 2', 'Click', 'Big Daddy', '50 First Dates', 'The Longest Yard', 'Just Go with It', 'I Now Pronounce You Chuck & Larry', 'Anger Management', "You Don't Mess with the Zohan", 'Mr. Deeds', 'Happy Gilmore', 'The Waterboy']
Scary Movie 3,http://ia.media-imdb.com/images/M/MV5BNDE2NTIyMjg2OF5BMl5BanBnXkFtZTYwNDEyMTg3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTgwMjE3OTkxMF5BMl5BanBnXkFtZTYwNTcxMTg3._V1_SX640_SY720_.jpg,['Scary Movie 4', 'Scary Movie 2', 'Scary Movie', 'Scary Movie 5', 'American Wedding', 'Superhero Movie', 'American Pie 2', 'American Reunion', 'A Haunted House', 'American Pie', 'The Naked Mile', 'Beta House']
Cloudy with a Chance of Meatballs,http://ia.media-imdb.com/images/M/MV5BMTg0MjAwNDI5MV5BMl5BanBnXkFtZTcwODkyMzg2Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTMyMDU5ODMyM15BMl5BanBnXkFtZTcwODE5MjE4Mg@@._V1_SX640_SY720_.jpg,['Cloudy with a Chance of Meatballs 2', 'Megamind', 'Rio', 'Bolt', 'Monsters vs. Aliens', 'Madagascar: Escape 2 Africa', 'Madagascar', 'Ice Age: Dawn of the Dinosaurs', "Madagascar 3: Europe's Most Wanted", 'Over the Hedge', "A Bug's Life", 'Cars']
Project X,http://ia.media-imdb.com/images/M/MV5BMTc1MTk0Njg4OF5BMl5BanBnXkFtZTcwODc0ODkyNw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQyNTYyNzg0OF5BMl5BanBnXkFtZTcwMDA0NjA0Nw@@._V1_SX640_SY720_.jpg,['21 & Over', 'The Dictator', 'American Reunion', 'The Hangover', 'Accepted', 'American Pie', 'The Hangover Part II', 'Chronicle', 'Superbad', 'Ted', 'American Pie 2', '21 Jump Street']
The Hangover Part III,http://ia.media-imdb.com/images/M/MV5BMTA0NjE1MzMzODheQTJeQWpwZ15BbWU3MDY4MTQ3Mzk@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNTIzOTQ5Mzk3NF5BMl5BanBnXkFtZTcwODEzNDk0OQ@@._V1_SX640_SY720_.jpg,['The Hangover Part II', 'The Hangover', 'Ted', '21 Jump Street', '22 Jump Street', "We're the Millers", 'Horrible Bosses', 'Bad Neighbours', 'Due Date', 'Superbad', 'This Is the End', 'Pineapple Express']
The Hangover Part II,http://ia.media-imdb.com/images/M/MV5BMTM2MTM4MzY2OV5BMl5BanBnXkFtZTcwNjQ3NzI4NA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQ1NTc1MjQyMV5BMl5BanBnXkFtZTcwMzg3NzMyNQ@@._V1_SX640_SY720_.jpg,['The Hangover Part III', 'The Hangover', 'Ted', '21 Jump Street', '22 Jump Street', "We're the Millers", 'Horrible Bosses', 'Due Date', 'Superbad', 'Bad Neighbours', 'This Is the End', 'The 40 Year-Old Virgin']
Scary Movie 4,http://ia.media-imdb.com/images/M/MV5BMjA5MjM1NDMxOF5BMl5BanBnXkFtZTcwNzkzMjIzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNTg3NTAwOTczN15BMl5BanBnXkFtZTgwNDM2MDc3MTE@._V1_SX640_SY720_.jpg,['Scary Movie 3', 'Scary Movie 2', 'Scary Movie', 'Scary Movie 5', 'Superhero Movie', 'A Haunted House', 'American Pie 2', 'American Wedding', 'Meet the Spartans', 'Epic Movie', 'A Haunted House 2', 'The Naked Mile']
Equilibrium,http://ia.media-imdb.com/images/M/MV5BMTkzMzA1OTI3N15BMl5BanBnXkFtZTYwMzUyMDg5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTMwNzEwNTI3M15BMl5BanBnXkFtZTYwNjUyMzE3._V1_SX640_SY720_.jpg,['The Machinist', 'American Psycho', 'Minority Report', 'The Matrix Reloaded', 'Gattaca', 'Reign of Fire', '3:10 to Yuma', 'The Fifth Element', 'Children of Men', 'Public Enemies', 'Dark City', 'The Matrix Revolutions']
Con Air,http://ia.media-imdb.com/images/M/MV5BMTU1NzY2NjIzNV5BMl5BanBnXkFtZTgwMzE2Mzk5MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTI0ODY1MDA3OV5BMl5BanBnXkFtZTYwMzEwMTE3._V1_SX640_SY720_.jpg,['The Rock', 'Face/Off', 'Gone in Sixty Seconds', 'National Treasure', 'Speed', 'National Treasure: Book of Secrets', 'Bad Boys', 'Lord of War', 'Next', 'Armageddon', 'Enemy of the State', 'Ghost Rider']
Lara Croft: Tomb Raider,http://ia.media-imdb.com/images/M/MV5BNzgwMDcwNzk1NV5BMl5BanBnXkFtZTYwNzY2OTY5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM3Nzc0NTc3MF5BMl5BanBnXkFtZTYwMzAzNzU3._V1_SX640_SY720_.jpg,['Lara Croft Tomb Raider: The Cradle of Life', 'Salt', 'Wanted', 'The Tourist', 'The Mummy Returns', 'Mr. & Mrs. Smith', 'The Scorpion King', 'Gone in Sixty Seconds', 'Van Helsing', 'The Mummy', 'National Treasure: Book of Secrets', 'Underworld']
The Perks of Being a Wallflower,http://ia.media-imdb.com/images/M/MV5BMzIxOTQyODU1OV5BMl5BanBnXkFtZTcwMDQ4Mjg4Nw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjA3NTYwMzk3Nl5BMl5BanBnXkFtZTcwNzE5OTQzOA@@._V1_SX640_SY720_.jpg,['500 Days of Summer', 'The Fault in Our Stars', 'Easy A', 'Silver Linings Playbook', 'Juno', 'The Notebook', 'The Spectacular Now', 'Little Miss Sunshine', 'The Devil Wears Prada', 'Mean Girls', "It's Kind of a Funny Story", 'Stuck in Love']
Percy Jackson & the Lightning Thief,http://ia.media-imdb.com/images/M/MV5BMTQ0MzY5OTQ2N15BMl5BanBnXkFtZTcwNzI1MTU5Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjI3NzY1MzU0Ml5BMl5BanBnXkFtZTcwNDc1MjUzNA@@._V1_SX640_SY720_.jpg,['Percy Jackson: Sea of Monsters', 'The Chronicles of Narnia: Prince Caspian', 'The Chronicles of Narnia: The Lion, the Witch and the Wardrobe', 'The Chronicles of Narnia: The Voyage of the Dawn Treader', 'Journey to the Center of the Earth', 'The Spiderwick Chronicles', 'Eragon', 'Journey 2: The Mysterious Island', 'Night at the Museum', 'Harry Potter and the Deathly Hallows: Part 1', 'Harry Potter and the Half-Blood Prince', 'The Golden Compass']
The Number 23,http://ia.media-imdb.com/images/M/MV5BMjcwNzczNDQ0MV5BMl5BanBnXkFtZTcwMTE0NzA0MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTAwMjU0MzUwODFeQTJeQWpwZ15BbWU3MDU3MTE4NDQ@._V1_SX640_SY720_.jpg,['Me, Myself & Irene', 'Yes Man', 'Dumb & Dumber', 'Bruce Almighty', 'Ace Ventura: Pet Detective', 'The Mask', 'Fun with Dick and Jane', 'Liar Liar', 'Ace Ventura: When Nature Calls', 'The Cable Guy', 'Man on the Moon', 'The Majestic']
Percy Jackson: Sea of Monsters,http://ia.media-imdb.com/images/M/MV5BMTUwODUyODI0Nl5BMl5BanBnXkFtZTcwNzAxODY2OQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTY5ODk3ODc3Nl5BMl5BanBnXkFtZTgwMjIxMTAwMDE@._V1_SX640_SY720_.jpg,['Percy Jackson & the Lightning Thief', 'The Chronicles of Narnia: Prince Caspian', 'Journey 2: The Mysterious Island', 'The Chronicles of Narnia: The Voyage of the Dawn Treader', 'Journey to the Center of the Earth', 'The Chronicles of Narnia: The Lion, the Witch and the Wardrobe', 'The Spiderwick Chronicles', 'Eragon', 'Night at the Museum', 'Oz the Great and Powerful', 'Harry Potter and the Chamber of Secrets', 'Harry Potter and the Half-Blood Prince']
Tropic Thunder,http://ia.media-imdb.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE3NTM3NjU5NV5BMl5BanBnXkFtZTcwODUyOTcxNA@@._V1_SX640_SY720_.jpg,['Anchorman: The Legend of Ron Burgundy', 'Dodgeball: A True Underdog Story', 'Hot Fuzz', 'Zombieland', 'Superbad', 'Shaun of the Dead', 'Kick-Ass', 'Pineapple Express', 'The 40 Year-Old Virgin', 'Step Brothers', 'Zoolander', 'Wedding Crashers']
Small Soldiers,http://ia.media-imdb.com/images/M/MV5BMTI5NjE4NzM4OF5BMl5BanBnXkFtZTcwMTc5MDEzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTczNzExNzc4OF5BMl5BanBnXkFtZTYwOTAwODY3._V1_SX640_SY720_.jpg,['Evolution', 'Gremlins', 'Toy Soldiers', 'Gremlins 2: The New Batch', 'DragonHeart', 'Mystery Men', 'Good Burger', 'Austin Powers: The Spy Who Shagged Me', 'Rat Race', 'Mars Attacks!', 'Innerspace', 'The League of Extraordinary Gentlemen']
The Emperor's New Groove,http://ia.media-imdb.com/images/M/MV5BMTMxNTY0MzU1MV5BMl5BanBnXkFtZTYwODgwNjQ3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQyMTg3NDQxMF5BMl5BanBnXkFtZTcwNTgxOTAyNw@@._V1_SX640_SY720_.jpg,['Lilo & Stitch', 'Tarzan', 'Mulan', 'Hercules', 'Atlantis: The Lost Empire', 'The Hunchback of Notre Dame', "A Bug's Life", 'Peter Pan', 'Brother Bear', 'Treasure Planet', 'One Hundred and One Dalmatians', 'The Little Mermaid']
The Fox and the Hound,http://ia.media-imdb.com/images/M/MV5BMTQ3Njc0MjU4NF5BMl5BanBnXkFtZTcwMzcxMzUzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE5MzU0OTM5N15BMl5BanBnXkFtZTcwNTQ0OTAyNw@@._V1_SX640_SY720_.jpg,['The Rescuers', 'The AristoCats', 'The Sword in the Stone', 'Robin Hood', 'Lady and the Tramp', 'Oliver & Company', 'Bambi', 'The Great Mouse Detective', 'The Jungle Book', 'Dumbo', 'One Hundred and One Dalmatians', 'Pinocchio']
